ticket_id,created_at,channel,category,priority,customer_segment,previous_tickets_90d,backlog_at_creation,agent_experience_months,first_response_minutes,messages_count,reopen_count,resolution_minutes,sla_limit_minutes,sla_breached,cluster
TKT-02191,2026-05-28 22:49:00,portal,billing,medium,business,0,13,21,14.4,2,0,172.8,1200,0,1
TKT-02192,2026-03-26 01:24:00,portal,account,medium,standard,5,17,24,35.4,15,1,827.8,1200,0,0
TKT-02193,2026-06-29 12:45:00,chat,technical,high,standard,5,23,22,30.7,14,0,1472.8,780,1,0
TKT-02194,2026-02-28 08:18:00,portal,billing,high,standard,2,8,32,12.6,4,0,212.6,780,0,1
TKT-02195,2026-03-21 07:41:00,email,incident,medium,standard,7,18,36,41.2,16,1,1470.9,1200,1,0
TKT-02196,2026-05-29 07:30:00,email,incident,high,standard,2,48,14,90.5,8,0,864.7,780,1,2
TKT-02197,2026-03-21 01:44:00,portal,how_to,low,standard,1,13,38,13.3,4,0,364.4,1800,0,1
TKT-02198,2026-03-03 19:21:00,email,incident,medium,standard,5,21,13,30.1,18,2,668.4,1200,0,0
TKT-02199,2026-04-11 00:52:00,portal,account,medium,standard,1,6,42,9.0,1,0,175.6,1200,0,1
TKT-02200,2026-04-22 22:23:00,portal,technical,high,business,5,17,19,40.6,16,0,1360.5,780,1,0
TKT-02201,2026-06-24 14:15:00,portal,billing,critical,business,1,8,42,13.3,5,0,131.5,420,0,1
TKT-02202,2026-04-22 05:23:00,portal,account,high,business,4,48,21,85.8,8,1,1224.3,780,1,2
TKT-02203,2026-02-03 08:36:00,phone,how_to,medium,business,3,48,31,107.8,5,1,1101.4,1200,0,2
TKT-02204,2026-01-10 12:07:00,portal,incident,low,vip,2,4,38,8.1,3,0,195.9,1800,0,1
TKT-02205,2026-06-24 02:57:00,portal,billing,low,standard,1,6,30,12.9,3,0,182.9,1800,0,1
TKT-02206,2026-03-18 02:38:00,portal,account,medium,business,6,21,18,36.1,14,0,796.8,1200,0,0
TKT-02207,2026-02-06 06:32:00,chat,technical,low,business,6,28,6,45.0,13,2,756.0,1800,0,0
TKT-02208,2026-02-10 02:24:00,phone,how_to,medium,standard,6,17,11,47.6,15,2,501.8,1200,0,0
TKT-02209,2026-01-20 02:23:00,email,how_to,low,standard,1,12,28,11.0,1,0,166.4,1800,0,1
TKT-02210,2026-02-05 22:08:00,email,billing,low,standard,0,12,38,10.4,2,0,115.9,1800,0,1
TKT-02211,2026-05-21 10:43:00,chat,technical,critical,vip,3,45,19,120.1,7,0,1401.7,420,1,2
TKT-02212,2026-04-28 21:26:00,email,incident,medium,standard,6,22,28,48.6,13,0,742.0,1200,0,0
TKT-02213,2026-04-18 23:15:00,chat,technical,high,business,3,44,15,140.7,6,0,1871.2,780,1,2
TKT-02214,2026-01-03 01:17:00,chat,technical,critical,vip,5,20,25,36.1,18,1,1327.3,420,1,0
TKT-02215,2026-05-02 00:35:00,portal,incident,high,business,2,46,13,150.5,9,0,1770.4,780,1,2
TKT-02216,2026-06-24 10:25:00,portal,how_to,low,standard,0,19,27,18.2,2,1,187.9,1800,0,1
TKT-02217,2026-06-16 04:25:00,portal,account,low,standard,1,6,48,11.7,4,0,169.4,1800,0,1
TKT-02218,2026-03-13 04:05:00,portal,technical,high,standard,2,50,5,117.7,8,0,1780.6,780,1,2
TKT-02219,2026-04-19 01:10:00,chat,account,high,vip,3,48,22,89.9,6,1,1139.9,780,1,2
TKT-02220,2026-02-23 18:49:00,portal,how_to,low,business,2,10,25,18.2,3,0,82.1,1800,0,1
TKT-02221,2026-06-09 22:46:00,email,how_to,low,business,1,12,35,14.2,1,0,137.2,1800,0,1
TKT-02222,2026-06-15 14:17:00,phone,billing,medium,business,4,17,34,46.7,15,1,889.2,1200,0,0
TKT-02223,2026-02-10 04:04:00,email,technical,medium,business,5,29,16,39.5,15,3,576.1,1200,0,0
TKT-02224,2026-03-29 14:25:00,portal,how_to,medium,business,1,21,33,17.6,4,0,210.2,1200,0,1
TKT-02225,2026-02-12 12:34:00,email,technical,low,standard,3,45,2,124.7,8,0,732.5,1800,0,2
TKT-02226,2026-04-21 13:53:00,chat,how_to,low,standard,0,22,34,12.5,4,0,198.4,1800,0,1
TKT-02227,2026-02-22 17:11:00,email,how_to,high,standard,4,22,21,29.4,13,3,922.7,780,1,0
TKT-02228,2026-05-06 06:04:00,portal,how_to,low,standard,1,15,24,11.6,1,0,162.0,1800,0,1
TKT-02229,2026-06-26 16:00:00,email,how_to,medium,business,0,4,39,17.7,3,0,164.9,1200,0,1
TKT-02230,2026-06-06 20:29:00,phone,incident,medium,business,5,25,25,22.0,15,0,1094.5,1200,0,0
TKT-02231,2026-02-02 19:11:00,portal,how_to,low,standard,0,10,42,13.7,4,0,158.6,1800,0,1
TKT-02232,2026-01-24 08:29:00,email,billing,critical,vip,6,21,25,45.3,15,1,866.9,420,1,0
TKT-02233,2026-05-27 15:23:00,phone,how_to,low,standard,1,14,42,12.5,2,0,147.2,1800,0,1
TKT-02234,2026-01-15 16:44:00,portal,account,medium,standard,1,50,44,80.0,7,0,1033.9,1200,0,2
TKT-02235,2026-03-14 00:55:00,portal,technical,critical,vip,4,22,19,26.0,17,3,1242.7,420,1,0
TKT-02236,2026-06-28 20:49:00,email,incident,high,vip,3,54,15,129.5,8,0,1503.2,780,1,2
TKT-02237,2026-03-22 15:53:00,portal,billing,medium,business,1,5,40,10.6,3,0,133.4,1200,0,1
TKT-02238,2026-01-02 14:22:00,portal,billing,low,standard,1,6,36,13.2,3,0,203.6,1800,0,1
TKT-02239,2026-06-25 13:21:00,email,billing,low,vip,0,3,37,14.7,3,0,122.1,1800,0,1
TKT-02240,2026-05-08 11:24:00,chat,incident,high,vip,6,24,4,42.3,15,1,950.7,780,1,0
TKT-02241,2026-03-01 12:32:00,email,billing,low,business,1,6,28,10.7,3,0,249.1,1800,0,1
TKT-02242,2026-04-20 23:48:00,portal,how_to,low,standard,1,13,24,12.0,2,0,172.2,1800,0,1
TKT-02243,2026-04-21 04:57:00,email,account,medium,standard,1,12,22,13.5,2,0,211.5,1200,0,1
TKT-02244,2026-04-10 11:01:00,email,account,low,business,1,0,34,17.8,4,0,81.4,1800,1,1
TKT-02245,2026-06-22 23:11:00,chat,billing,low,business,0,12,43,9.5,3,1,127.7,1800,0,1
TKT-02246,2026-05-22 10:46:00,chat,incident,low,standard,1,7,34,15.9,2,0,160.3,1800,0,1
TKT-02247,2026-02-16 14:56:00,email,technical,low,standard,0,6,45,18.2,4,0,94.9,1800,0,1
TKT-02248,2026-06-28 15:28:00,phone,billing,high,business,4,18,19,57.0,14,4,1349.6,780,1,0
TKT-02249,2026-06-23 06:03:00,chat,account,high,standard,2,7,40,12.2,4,0,284.8,780,0,1
TKT-02250,2026-01-09 10:32:00,portal,billing,low,standard,1,10,24,19.8,3,1,245.5,1800,0,1
TKT-02251,2026-02-23 12:01:00,phone,technical,low,standard,6,19,23,21.4,14,3,802.3,1800,0,0
TKT-02252,2026-04-21 14:46:00,chat,technical,high,standard,3,47,23,94.6,9,0,1384.1,780,1,2
TKT-02253,2026-06-08 02:28:00,portal,technical,low,business,1,14,50,12.4,5,0,165.5,1800,0,1
TKT-02254,2026-05-10 00:28:00,portal,technical,medium,standard,3,17,31,32.7,16,5,1088.0,1200,0,0
TKT-02255,2026-04-14 07:52:00,email,technical,critical,standard,3,56,25,130.1,11,0,1286.4,420,1,2
TKT-02256,2026-02-25 01:39:00,email,how_to,medium,vip,6,19,7,30.3,14,3,757.5,1200,0,0
TKT-02257,2026-01-18 09:36:00,chat,technical,high,business,2,45,20,175.9,7,0,1922.7,780,1,2
TKT-02258,2026-06-10 17:09:00,email,incident,critical,standard,2,45,6,87.1,8,1,1539.4,420,1,2
TKT-02259,2026-04-06 20:56:00,portal,account,low,standard,0,6,43,19.0,4,0,231.0,1800,0,1
TKT-02260,2026-03-24 06:12:00,email,how_to,critical,vip,4,23,22,36.3,17,0,1386.3,420,1,0
TKT-02261,2026-06-26 09:33:00,phone,incident,medium,business,4,22,27,25.9,16,1,868.7,1200,0,0
TKT-02262,2026-01-30 14:32:00,portal,incident,high,business,1,52,25,109.2,7,0,1295.1,780,1,2
TKT-02263,2026-02-15 17:09:00,chat,technical,critical,business,6,26,13,32.9,19,3,707.4,420,1,0
TKT-02264,2026-06-03 19:02:00,portal,how_to,medium,standard,0,15,43,13.6,2,0,142.6,1200,0,1
TKT-02265,2026-02-21 04:24:00,email,technical,medium,business,5,20,29,25.2,14,1,656.7,1200,0,0
TKT-02266,2026-06-19 17:26:00,email,how_to,low,standard,1,12,33,16.3,4,1,178.0,1800,0,1
TKT-02267,2026-06-04 09:58:00,email,account,high,business,3,52,40,74.9,8,0,1120.6,780,1,2
TKT-02268,2026-01-18 21:54:00,chat,technical,medium,standard,6,24,10,53.4,14,0,1269.5,1200,1,0
TKT-02269,2026-03-24 09:22:00,chat,incident,low,standard,5,22,33,21.4,14,2,530.1,1800,0,0
TKT-02270,2026-05-16 07:15:00,portal,account,high,standard,3,54,19,146.3,9,0,1068.2,780,1,2
TKT-02271,2026-03-30 03:03:00,email,incident,high,vip,6,18,27,25.7,16,3,687.9,780,0,0
TKT-02272,2026-02-08 16:51:00,chat,incident,medium,standard,4,15,38,49.2,16,2,577.8,1200,0,0
TKT-02273,2026-01-09 02:34:00,chat,how_to,low,standard,1,50,18,115.2,5,0,652.0,1800,0,2
TKT-02274,2026-01-02 05:02:00,email,account,high,standard,3,41,6,142.2,8,0,973.4,780,1,2
TKT-02275,2026-02-02 02:09:00,chat,technical,low,business,3,41,15,139.4,6,1,1208.3,1800,0,2
TKT-02276,2026-02-16 21:51:00,portal,account,low,standard,0,10,33,11.3,1,0,202.3,1800,0,1
TKT-02277,2026-02-24 08:01:00,portal,account,medium,vip,5,21,23,31.5,13,1,556.8,1200,0,0
TKT-02278,2026-06-03 21:12:00,email,account,low,business,2,11,29,16.3,1,1,181.9,1800,0,1
TKT-02279,2026-04-02 13:15:00,chat,technical,medium,business,3,54,3,136.3,9,1,1463.0,1200,1,2
TKT-02280,2026-01-26 09:54:00,chat,technical,high,business,5,22,21,39.9,15,0,591.5,780,0,0
TKT-02281,2026-01-15 23:35:00,portal,technical,medium,standard,6,18,33,30.8,13,0,864.9,1200,0,0
TKT-02282,2026-01-24 12:29:00,email,how_to,critical,vip,1,5,33,18.8,2,0,175.4,420,0,1
TKT-02283,2026-02-26 10:15:00,email,how_to,high,vip,0,17,48,16.5,5,0,178.4,780,0,1
TKT-02284,2026-05-14 00:41:00,portal,billing,medium,standard,5,26,16,31.7,14,2,501.7,1200,0,0
TKT-02285,2026-01-09 21:50:00,email,technical,high,business,1,10,46,9.7,4,0,216.7,780,0,1
TKT-02286,2026-03-15 03:28:00,email,technical,high,standard,1,7,38,15.7,2,0,168.8,780,0,1
TKT-02287,2026-03-22 13:37:00,portal,incident,medium,business,3,55,29,143.0,7,0,1161.9,1200,0,2
TKT-02288,2026-01-27 17:27:00,email,billing,high,business,2,50,16,117.4,6,0,921.2,780,1,2
TKT-02289,2026-01-11 13:13:00,portal,billing,low,vip,0,7,35,11.1,1,0,227.0,1800,0,1
TKT-02290,2026-02-11 09:36:00,chat,how_to,medium,standard,0,11,30,12.5,2,0,236.8,1200,0,1
TKT-02291,2026-01-28 07:50:00,portal,account,high,business,2,57,17,158.1,9,1,1251.2,780,1,2
TKT-02292,2026-05-24 00:40:00,portal,account,low,business,4,13,34,45.7,11,2,1226.0,1800,0,0
TKT-02293,2026-06-15 00:04:00,portal,incident,medium,standard,5,22,18,33.0,15,2,918.4,1200,0,0
TKT-02294,2026-04-23 04:31:00,portal,how_to,high,business,1,12,25,13.0,3,0,154.9,780,0,1
TKT-02295,2026-05-17 12:51:00,portal,account,low,business,1,7,27,13.5,1,0,101.8,1800,0,1
TKT-02296,2026-05-17 23:12:00,email,incident,low,business,1,7,43,11.9,2,0,144.5,1800,0,1
TKT-02297,2026-06-07 23:17:00,portal,technical,low,vip,5,21,28,23.4,13,1,634.4,1800,0,0
TKT-02298,2026-01-18 14:22:00,portal,how_to,medium,standard,1,14,41,14.7,3,0,203.1,1200,0,1
TKT-02299,2026-06-29 11:15:00,portal,technical,high,standard,1,12,39,12.8,2,0,233.8,780,0,1
TKT-02300,2026-03-24 11:00:00,email,technical,high,standard,4,20,30,28.7,15,3,920.9,780,1,0
TKT-02301,2026-04-08 17:44:00,portal,technical,high,standard,2,40,11,114.4,9,0,1159.5,780,1,2
TKT-02302,2026-05-24 11:29:00,email,technical,medium,business,2,42,6,124.1,7,0,916.7,1200,0,2
TKT-02303,2026-03-30 21:09:00,chat,incident,low,vip,5,20,15,33.9,13,1,655.5,1800,0,0
TKT-02304,2026-02-17 20:13:00,chat,technical,medium,business,5,22,19,43.0,14,3,604.7,1200,0,0
TKT-02305,2026-01-04 10:10:00,portal,technical,high,business,6,10,25,30.1,15,2,818.2,780,1,0
TKT-02306,2026-01-31 10:53:00,chat,billing,medium,standard,2,10,31,15.3,2,0,224.6,1200,0,1
TKT-02307,2026-01-16 04:30:00,chat,how_to,medium,standard,5,18,18,27.8,14,0,1001.2,1200,0,0
TKT-02308,2026-03-10 17:18:00,portal,incident,medium,vip,5,15,26,24.0,14,3,811.4,1200,0,0
TKT-02309,2026-05-21 04:50:00,email,billing,medium,business,4,30,20,24.6,13,3,1313.1,1200,1,0
TKT-02310,2026-03-02 00:12:00,chat,account,high,standard,2,48,18,156.6,7,0,1364.1,780,1,2
TKT-02311,2026-04-18 12:21:00,email,account,high,vip,3,58,8,172.6,6,1,1424.8,780,1,2
TKT-02312,2026-02-03 09:14:00,portal,how_to,medium,standard,2,7,32,8.1,3,0,206.3,1200,0,1
TKT-02313,2026-04-17 06:03:00,email,billing,medium,standard,1,4,39,9.4,2,1,176.8,1200,0,1
TKT-02314,2026-06-21 17:02:00,portal,billing,high,standard,2,8,36,15.4,6,0,232.6,780,0,1
TKT-02315,2026-02-26 18:29:00,phone,how_to,low,business,1,12,30,9.8,3,0,218.6,1800,0,1
TKT-02316,2026-03-28 22:59:00,portal,how_to,low,standard,0,13,20,11.8,2,1,366.9,1800,0,1
TKT-02317,2026-06-23 08:03:00,portal,technical,low,business,0,11,53,14.0,2,0,249.8,1800,0,1
TKT-02318,2026-04-20 10:53:00,portal,incident,high,business,3,49,24,111.4,8,0,1199.3,780,1,2
TKT-02319,2026-03-13 20:24:00,email,account,medium,business,4,23,33,35.8,15,1,743.3,1200,0,0
TKT-02320,2026-01-22 19:10:00,chat,account,high,vip,2,50,20,69.2,8,0,927.9,780,1,2
TKT-02321,2026-06-18 17:14:00,chat,how_to,medium,standard,1,7,39,11.4,3,0,203.9,1200,0,1
TKT-02322,2026-04-20 19:21:00,chat,how_to,low,standard,2,16,25,14.1,4,0,157.5,1800,0,1
TKT-02323,2026-01-11 06:12:00,email,account,high,standard,6,25,15,37.7,14,2,1274.6,780,1,0
TKT-02324,2026-04-10 22:59:00,portal,technical,medium,standard,0,9,50,20.4,2,0,133.5,1200,0,1
TKT-02325,2026-06-24 07:39:00,portal,account,low,standard,2,14,47,16.1,2,0,108.4,1800,0,1
TKT-02326,2026-06-17 17:56:00,portal,account,high,standard,2,47,13,132.5,9,0,1330.5,780,1,2
TKT-02327,2026-02-05 05:42:00,chat,incident,low,standard,0,11,20,7.2,4,0,200.2,1800,0,1
TKT-02328,2026-03-16 05:12:00,portal,billing,low,standard,1,4,45,13.7,3,0,155.2,1800,0,1
TKT-02329,2026-06-27 13:19:00,email,account,high,standard,4,21,19,33.0,15,1,1386.8,780,1,0
TKT-02330,2026-05-21 18:30:00,email,account,critical,business,5,15,23,22.6,16,2,933.5,420,1,0
TKT-02331,2026-04-11 19:36:00,chat,billing,medium,standard,5,19,24,39.4,15,1,849.9,1200,0,0
TKT-02332,2026-02-24 18:03:00,portal,technical,low,business,3,10,34,9.2,3,0,133.3,1800,0,1
TKT-02333,2026-05-18 07:26:00,chat,account,high,business,3,51,25,90.6,8,0,1378.3,780,1,2
TKT-02334,2026-04-15 05:01:00,email,account,medium,standard,1,6,23,13.3,3,0,202.7,1200,0,1
TKT-02335,2026-04-05 07:30:00,chat,account,medium,standard,4,22,25,33.6,15,5,999.0,1200,0,0
TKT-02336,2026-06-16 20:30:00,portal,incident,high,business,6,20,14,52.0,15,3,1106.3,780,1,0
TKT-02337,2026-03-09 21:59:00,portal,technical,low,standard,3,55,17,90.4,6,0,1463.5,1800,0,2
TKT-02338,2026-04-23 12:18:00,portal,billing,low,standard,0,11,32,9.1,5,0,221.6,1800,0,1
TKT-02339,2026-01-08 20:10:00,chat,billing,low,business,6,28,15,26.0,13,2,650.9,1800,0,0
TKT-02340,2026-05-09 00:12:00,phone,technical,low,business,1,14,34,9.0,5,0,197.5,1800,0,1
TKT-02341,2026-04-09 11:57:00,email,billing,high,standard,2,8,39,10.4,3,0,171.8,780,0,1
TKT-02342,2026-06-07 16:15:00,portal,how_to,low,vip,0,3,38,15.1,4,0,172.9,1800,0,1
TKT-02343,2026-03-01 22:11:00,portal,incident,medium,standard,5,18,22,39.2,15,2,1399.2,1200,1,0
TKT-02344,2026-06-16 13:49:00,email,how_to,low,business,1,14,35,12.6,2,0,127.5,1800,0,1
TKT-02345,2026-04-14 14:49:00,portal,account,medium,vip,6,27,41,27.2,13,3,574.2,1200,0,0
TKT-02346,2026-02-07 11:44:00,email,billing,low,standard,0,15,46,15.3,1,0,226.1,1800,0,1
TKT-02347,2026-01-29 20:46:00,chat,account,medium,standard,3,51,31,90.6,7,0,947.6,1200,0,2
TKT-02348,2026-02-05 06:01:00,email,technical,high,standard,2,48,16,161.4,9,0,996.1,780,1,2
TKT-02349,2026-02-24 08:33:00,portal,how_to,low,vip,1,11,39,13.9,2,1,157.4,1800,0,1
TKT-02350,2026-04-10 02:03:00,portal,how_to,medium,standard,1,10,36,15.4,2,0,270.0,1200,1,1
TKT-02351,2026-06-06 06:50:00,portal,how_to,low,business,0,17,34,13.4,3,0,184.5,1800,0,1
TKT-02352,2026-06-29 04:37:00,chat,billing,high,business,3,53,25,98.5,8,0,1034.8,780,1,2
TKT-02353,2026-05-03 01:54:00,portal,incident,medium,standard,1,7,40,11.0,3,0,156.8,1200,0,1
TKT-02354,2026-03-30 05:27:00,portal,technical,low,business,4,27,36,57.8,14,1,711.6,1800,0,0
TKT-02355,2026-04-21 09:29:00,portal,technical,low,standard,6,26,31,27.2,12,0,719.2,1800,0,0
TKT-02356,2026-03-01 13:30:00,portal,account,critical,business,4,45,38,144.2,8,0,1198.4,420,1,2
TKT-02357,2026-02-14 01:52:00,chat,technical,medium,vip,5,20,21,29.1,12,2,780.3,1200,0,0
TKT-02358,2026-04-07 16:58:00,chat,billing,high,standard,4,28,28,38.7,16,2,804.1,780,1,0
TKT-02359,2026-05-29 22:59:00,email,account,low,vip,2,53,24,92.7,4,0,1048.5,1800,0,2
TKT-02360,2026-01-12 14:11:00,email,account,low,vip,1,8,30,14.0,5,0,129.8,1800,0,1
TKT-02361,2026-01-20 22:56:00,portal,technical,high,standard,2,53,27,126.7,11,0,958.9,780,1,2
TKT-02362,2026-02-01 21:31:00,email,account,high,standard,0,11,32,14.1,3,0,161.6,780,0,1
TKT-02363,2026-02-07 18:54:00,portal,incident,medium,standard,5,22,20,34.2,13,2,1014.9,1200,0,0
TKT-02364,2026-01-27 19:20:00,phone,incident,high,business,3,53,11,134.3,6,1,1362.1,780,1,2
TKT-02365,2026-01-24 10:23:00,portal,billing,high,vip,3,29,19,25.4,16,0,978.4,780,1,0
TKT-02366,2026-01-06 00:35:00,email,how_to,low,vip,5,30,26,69.0,13,2,925.5,1800,0,0
TKT-02367,2026-03-04 16:48:00,portal,how_to,low,vip,1,8,22,17.0,1,0,211.9,1800,0,1
TKT-02368,2026-05-10 23:57:00,chat,incident,medium,standard,6,24,18,46.8,15,3,851.9,1200,0,0
TKT-02369,2026-01-29 06:10:00,portal,technical,low,standard,0,12,32,14.7,2,1,210.3,1800,0,1
TKT-02370,2026-02-28 14:03:00,phone,incident,high,standard,4,14,29,32.9,15,1,744.7,780,0,0
TKT-02371,2026-06-25 04:27:00,portal,account,medium,vip,5,24,4,37.5,14,3,724.3,1200,0,0
TKT-02372,2026-01-31 08:04:00,chat,technical,low,standard,1,3,33,14.9,2,0,225.9,1800,0,1
TKT-02373,2026-06-27 17:03:00,email,billing,medium,standard,0,9,25,8.3,3,0,157.1,1200,0,1
TKT-02374,2026-04-03 04:53:00,portal,account,medium,standard,1,14,30,8.7,3,0,196.9,1200,0,1
TKT-02375,2026-05-11 08:23:00,portal,billing,medium,standard,2,12,35,13.1,2,0,211.3,1200,0,1
TKT-02376,2026-02-28 05:16:00,portal,how_to,medium,standard,1,5,34,14.0,3,0,185.7,1200,0,1
TKT-02377,2026-02-28 10:09:00,chat,how_to,medium,standard,3,50,19,178.9,6,0,1116.2,1200,0,2
TKT-02378,2026-03-12 17:50:00,chat,incident,high,vip,5,22,31,27.5,15,4,549.9,780,0,0
TKT-02379,2026-01-24 00:40:00,portal,billing,low,business,0,10,31,20.9,4,0,184.1,1800,0,1
TKT-02380,2026-02-26 19:05:00,email,account,medium,standard,5,18,34,38.6,12,1,474.7,1200,1,0
TKT-02381,2026-06-10 23:30:00,portal,account,medium,vip,1,54,22,120.5,9,1,1913.3,1200,1,2
TKT-02382,2026-01-01 17:12:00,portal,billing,medium,standard,0,3,45,17.1,3,0,203.3,1200,0,1
TKT-02383,2026-04-13 23:28:00,email,incident,medium,business,0,6,34,17.2,2,1,235.9,1200,0,1
TKT-02384,2026-05-04 21:34:00,portal,how_to,low,standard,2,11,31,11.3,1,1,134.9,1800,0,1
TKT-02385,2026-01-26 10:43:00,portal,how_to,high,standard,0,2,36,11.7,4,0,210.5,780,0,1
TKT-02386,2026-01-20 22:10:00,chat,incident,critical,standard,4,48,23,107.1,5,0,1641.5,420,1,2
TKT-02387,2026-04-10 10:48:00,chat,technical,medium,standard,2,50,29,94.7,7,0,862.7,1200,0,2
TKT-02388,2026-02-09 10:41:00,email,how_to,medium,standard,0,10,35,14.0,2,0,140.5,1200,0,1
TKT-02389,2026-06-26 01:14:00,portal,how_to,medium,business,5,19,18,35.0,14,2,593.0,1200,0,0
TKT-02390,2026-02-04 06:10:00,chat,how_to,critical,business,0,0,29,9.1,6,1,97.2,420,0,1
TKT-02391,2026-01-24 13:33:00,chat,account,medium,standard,5,22,20,44.6,14,2,872.3,1200,0,0
TKT-02392,2026-03-01 15:30:00,email,how_to,medium,business,2,52,22,125.0,6,0,1256.9,1200,1,2
TKT-02393,2026-03-01 17:58:00,portal,how_to,low,business,0,9,28,17.7,1,0,264.8,1800,0,1
TKT-02394,2026-01-29 20:03:00,chat,account,low,standard,1,12,35,11.5,2,0,162.2,1800,0,1
TKT-02395,2026-04-30 16:46:00,email,incident,high,standard,4,21,29,36.2,17,1,723.1,780,0,0
TKT-02396,2026-03-04 10:49:00,chat,incident,high,standard,3,46,10,101.2,9,0,1079.1,780,1,2
TKT-02397,2026-04-05 20:52:00,email,billing,low,standard,1,15,22,14.5,4,0,266.9,1800,0,1
TKT-02398,2026-02-13 18:54:00,chat,how_to,medium,standard,1,14,30,14.6,2,0,244.8,1200,0,1
TKT-02399,2026-01-18 08:38:00,email,incident,high,standard,2,12,33,13.6,4,0,129.9,780,0,1
TKT-02400,2026-01-12 00:26:00,phone,technical,high,business,5,20,2,36.6,16,0,931.2,780,1,0
TKT-02401,2026-01-10 12:08:00,portal,technical,medium,business,5,21,26,41.0,16,2,860.5,1200,0,0
TKT-02402,2026-06-06 16:49:00,portal,account,medium,vip,2,54,19,123.4,8,1,1649.7,1200,1,2
TKT-02403,2026-02-17 14:22:00,chat,account,medium,business,2,56,34,183.7,6,2,1174.5,1200,0,2
TKT-02404,2026-02-25 00:06:00,email,technical,critical,standard,3,51,27,102.4,5,0,996.9,420,1,2
TKT-02405,2026-04-15 06:18:00,email,technical,high,vip,2,52,18,129.5,6,0,1551.1,780,1,2
TKT-02406,2026-01-18 03:37:00,email,how_to,medium,business,1,12,43,18.1,3,0,189.9,1200,0,1
TKT-02407,2026-04-19 02:53:00,email,incident,high,business,4,16,21,26.0,15,5,834.9,780,1,0
TKT-02408,2026-04-04 20:59:00,email,billing,low,standard,1,10,57,9.9,1,0,123.2,1800,0,1
TKT-02409,2026-05-23 11:05:00,portal,billing,medium,business,1,7,42,15.1,5,0,227.4,1200,0,1
TKT-02410,2026-01-23 04:33:00,chat,account,medium,business,3,44,20,110.5,5,0,1109.0,1200,0,2
TKT-02411,2026-01-04 01:51:00,portal,technical,low,business,4,23,11,36.7,16,1,1243.6,1800,0,0
TKT-02412,2026-05-20 03:45:00,chat,technical,high,vip,2,60,17,153.7,6,1,1417.0,780,1,2
TKT-02413,2026-03-08 14:38:00,phone,how_to,medium,vip,7,21,33,26.0,15,3,715.2,1200,0,0
TKT-02414,2026-01-12 02:01:00,email,technical,critical,vip,5,23,32,31.1,16,1,1050.3,420,1,0
TKT-02415,2026-04-11 03:30:00,email,technical,medium,business,4,30,29,43.8,13,1,671.3,1200,0,0
TKT-02416,2026-03-25 15:13:00,portal,account,medium,vip,3,15,35,13.0,1,0,209.2,1200,0,1
TKT-02417,2026-06-21 04:10:00,email,how_to,medium,vip,2,10,22,8.5,2,0,255.1,1200,1,1
TKT-02418,2026-06-19 21:19:00,email,incident,high,standard,5,20,19,31.9,15,3,938.1,780,1,0
TKT-02419,2026-04-08 00:17:00,portal,billing,high,business,1,8,34,17.5,6,0,204.5,780,0,1
TKT-02420,2026-01-29 14:44:00,chat,billing,high,standard,2,50,19,124.0,7,1,994.2,780,1,2
TKT-02421,2026-05-15 14:56:00,portal,how_to,low,standard,0,11,20,13.9,1,0,155.9,1800,0,1
TKT-02422,2026-02-06 05:54:00,email,how_to,low,standard,0,10,40,17.4,2,0,103.8,1800,0,1
TKT-02423,2026-05-31 20:06:00,email,account,medium,business,3,56,41,116.1,7,0,1267.3,1200,1,2
TKT-02424,2026-04-19 02:00:00,portal,billing,high,standard,1,1,29,9.5,2,0,390.3,780,0,1
TKT-02425,2026-03-05 19:07:00,portal,incident,high,standard,3,47,14,89.8,8,0,1688.1,780,1,2
TKT-02426,2026-06-26 08:58:00,phone,billing,medium,standard,3,31,42,47.9,13,0,574.5,1200,0,0
TKT-02427,2026-04-03 13:50:00,email,incident,low,business,0,6,47,12.1,4,0,110.1,1800,0,1
TKT-02428,2026-03-11 10:48:00,portal,billing,medium,vip,3,15,19,33.6,16,0,758.9,1200,0,0
TKT-02429,2026-02-04 00:25:00,chat,technical,high,vip,5,26,33,31.6,15,2,830.2,780,1,0
TKT-02430,2026-04-27 18:08:00,email,incident,medium,business,3,43,25,83.9,9,0,1621.0,1200,1,2
TKT-02431,2026-02-18 13:57:00,portal,incident,high,standard,3,49,18,126.2,9,0,1291.2,780,1,2
TKT-02432,2026-01-28 10:00:00,chat,technical,high,vip,6,18,17,35.2,13,0,907.3,780,1,0
TKT-02433,2026-01-22 07:11:00,email,technical,high,standard,3,17,18,34.5,15,1,671.8,780,0,0
TKT-02434,2026-04-26 10:50:00,portal,how_to,low,vip,0,15,37,9.4,1,0,146.9,1800,0,1
TKT-02435,2026-06-15 19:07:00,chat,how_to,high,business,4,21,47,47.8,14,5,581.4,780,0,0
TKT-02436,2026-02-15 11:30:00,email,account,medium,business,3,47,21,101.1,6,1,1714.0,1200,1,2
TKT-02437,2026-02-09 02:57:00,email,how_to,medium,standard,5,17,22,25.9,13,2,750.0,1200,0,0
TKT-02438,2026-04-21 09:24:00,email,account,high,standard,5,13,35,28.4,15,3,1193.8,780,1,0
