line_id,order_id,sale_date,customer_id,city,sales_channel,customer_segment,payment_method,product_id,product_name,category,brand,promo_campaign,discount_pct,quantity,unit_price_rub,unit_cost_rub,returned,gross_revenue_rub,discount_amount_rub,sales_after_discount_rub,net_revenue_rub,cost_total_rub,gross_profit_rub,margin_pct,month_start,month_num,year
L007428,ORD003716,2025-10-17,C01385,Санкт-Петербург,Маркетплейс,Регулярный,СБП,P041,Аудио Philips Model 41,Аудио,Philips,Weekend,0.1045,1,3152.57,2084.81,0,3152.57,329.44,2823.13,2823.13,2084.81,738.32,0.2615243957361053,2025-10-01,10,2025
L007429,ORD001806,2025-01-05,C00344,Санкт-Петербург,Магазин,Регулярный,Карта,P017,Ноутбуки Lenovo Model 17,Ноутбуки,Lenovo,Без акции,0.0587,2,68955.44,51233.23,1,137910.88,8095.37,129815.51,0.0,0.0,0.0,,2025-01-01,1,2025
L007430,ORD003451,2025-06-23,C00022,Самара,Маркетплейс,Регулярный,Карта,P052,Аксессуары Baseus Model 52,Аксессуары,Baseus,Без акции,0.0577,1,5120.21,3373.5,0,5120.21,295.44,4824.77,4824.77,3373.5,1451.27,0.3007962483202656,2025-06-01,6,2025
L007431,ORD004912,2025-12-24,C00826,Москва,Магазин,Регулярный,Рассрочка,P003,Смартфоны Xiaomi Model 03,Смартфоны,Xiaomi,Новый год,0.1406,1,87830.42,55607.72,0,87830.42,12348.96,75481.46,75481.46,55607.72,19873.74,0.2632930281397863,2025-12-01,12,2025
L007432,ORD003856,2025-10-17,C00081,Санкт-Петербург,Маркетплейс,Регулярный,Карта,P016,Ноутбуки Apple Model 16,Ноутбуки,Apple,Weekend,0.0953,1,115843.22,96458.45,0,115843.22,11039.86,104803.36,104803.36,96458.45,8344.91,0.0796244609305071,2025-10-01,10,2025
L007433,ORD004583,2025-05-22,C00515,Казань,Сайт,Регулярный,СБП,P026,Телевизоры Sony Model 26,Телевизоры,Sony,Без акции,0.0176,1,25758.32,18805.32,0,25758.32,453.35,25304.97,25304.97,18805.32,6499.65,0.25685281000329874,2025-05-01,5,2025
L007434,ORD003506,2025-07-21,C00756,Самара,Магазин,Новый,Карта,P053,Аксессуары Samsung Model 53,Аксессуары,Samsung,Weekend,0.0419,1,1681.61,1396.47,0,1681.61,70.46,1611.15,1611.15,1396.47,214.68,0.13324672992180683,2025-07-01,7,2025
L007435,ORD000589,2025-10-02,C00935,Москва,Сайт,Регулярный,Карта,P060,Игровая техника Sony Model 60,Игровая техника,Sony,Без акции,0.0607,1,7180.23,4370.14,0,7180.23,435.84,6744.39,6744.39,4370.14,2374.25,0.35203332329101666,2025-10-01,10,2025
L007436,ORD002387,2025-08-06,C00071,Москва,Магазин,Регулярный,СБП,P013,Ноутбуки ASUS Model 13,Ноутбуки,ASUS,Без акции,0.0683,1,81517.21,51296.84,0,81517.21,5567.63,75949.58,75949.58,51296.84,24652.74,0.3245935405808333,2025-08-01,8,2025
L007437,ORD005432,2025-11-16,C00826,Екатеринбург,Сайт,Регулярный,Карта,P055,Игровая техника Sony Model 55,Игровая техника,Sony,Weekend,0.0826,1,10956.97,8715.89,0,10956.97,905.05,10051.92,10051.92,8715.89,1336.03,0.13291328516312959,2025-11-01,11,2025
L007438,ORD002023,2025-04-15,C01149,Санкт-Петербург,Сайт,Регулярный,СБП,P026,Телевизоры Sony Model 26,Телевизоры,Sony,Weekend,0.0444,1,25481.09,18693.03,0,25481.09,1131.36,24349.73,24349.73,18693.03,5656.7,0.23231057165705687,2025-04-01,4,2025
L007439,ORD003318,2025-09-30,C02093,Москва,Магазин,Новый,Наличные,P040,Аудио Xiaomi Model 40,Аудио,Xiaomi,Без акции,0.0171,1,21711.65,14910.57,0,21711.65,371.27,21340.38,21340.38,14910.57,6429.81,0.3012978470149637,2025-09-01,9,2025
L007440,ORD003906,2025-11-28,C01393,Самара,Сайт,VIP,Рассрочка,P038,Аудио Sony Model 38,Аудио,Sony,Black Friday,0.2074,1,17530.2,13710.03,0,17530.2,3635.76,13894.44,13894.44,13710.03,184.41,0.013271968225164157,2025-11-01,11,2025
L007441,ORD001546,2025-02-06,C01665,Новосибирск,Сайт,Регулярный,СБП,P014,Ноутбуки Acer Model 14,Ноутбуки,Acer,Без акции,0.0188,1,77153.93,43952.65,0,77153.93,1450.49,75703.44,75703.44,43952.65,31750.79,0.4194101053398478,2025-02-01,2,2025
L007442,ORD003054,2025-05-18,C00521,Москва,Магазин,Новый,Карта,P016,Ноутбуки Apple Model 16,Ноутбуки,Apple,Без акции,0.0277,1,124828.81,97654.2,0,124828.81,3457.76,121371.05,121371.05,97654.2,23716.85,0.19540781413207242,2025-05-01,5,2025
L007443,ORD000906,2025-12-28,C00717,Санкт-Петербург,Магазин,Регулярный,СБП,P055,Игровая техника Sony Model 55,Игровая техника,Sony,Новый год,0.1355,2,11783.8,9057.81,0,23567.6,3193.41,20374.19,20374.19,18115.62,2258.57,0.11085447705303146,2025-12-01,12,2025
L007444,ORD002117,2025-05-22,C00347,Новосибирск,Магазин,Новый,Карта,P017,Ноутбуки Lenovo Model 17,Ноутбуки,Lenovo,Без акции,0.0363,1,68890.12,51465.17,1,68890.12,2500.71,66389.41,0.0,0.0,0.0,,2025-05-01,5,2025
L007445,ORD001869,2025-01-06,C01689,Новосибирск,Магазин,Регулярный,Карта,P004,Смартфоны Honor Model 04,Смартфоны,Honor,Без акции,0.0206,1,20182.66,15820.09,0,20182.66,415.76,19766.9,19766.9,15820.09,3946.81,0.1996675129772684,2025-01-01,1,2025
L007446,ORD003524,2025-12-20,C02107,Екатеринбург,Магазин,VIP,Карта,P057,Игровая техника Logitech Model 57,Игровая техника,Logitech,Новый год,0.1573,1,71315.31,56396.57,0,71315.31,11217.9,60097.41,60097.41,56396.57,3700.84,0.061580717538980395,2025-12-01,12,2025
L007447,ORD001266,2025-12-08,C02231,Казань,Маркетплейс,Регулярный,Карта,P027,Бытовая техника Bosch Model 27,Бытовая техника,Bosch,Без акции,0.079,1,7785.64,6338.73,0,7785.64,615.07,7170.57,7170.57,6338.73,831.84,0.11600806141272006,2025-12-01,12,2025
L007448,ORD005062,2025-09-16,C00154,Самара,Магазин,Новый,Рассрочка,P017,Ноутбуки Lenovo Model 17,Ноутбуки,Lenovo,Без акции,0.0,1,73385.57,53480.41,0,73385.57,0.0,73385.57,73385.57,53480.41,19905.16,0.27124079025345177,2025-09-01,9,2025
L007449,ORD001855,2025-04-03,C01374,Самара,Магазин,Новый,Наличные,P052,Аксессуары Baseus Model 52,Аксессуары,Baseus,Без акции,0.012,1,4761.31,3510.46,0,4761.31,57.14,4704.17,4704.17,3510.46,1193.71,0.2537563893147258,2025-04-01,4,2025
L007450,ORD001229,2025-07-06,C00255,Москва,Сайт,Новый,Рассрочка,P053,Аксессуары Samsung Model 53,Аксессуары,Samsung,Без акции,0.0653,2,1864.51,1448.21,0,3729.02,243.51,3485.51,3485.51,2896.42,589.09,0.16901232529886515,2025-07-01,7,2025
L007451,ORD003920,2025-10-20,C00173,Казань,Магазин,Регулярный,Карта,P008,Смартфоны Xiaomi Model 08,Смартфоны,Xiaomi,Без акции,0.0336,2,87374.57,57234.96,0,174749.14,5871.57,168877.57,168877.57,114469.92,54407.65,0.32217214667216054,2025-10-01,10,2025
L007452,ORD003388,2025-06-01,C01788,Санкт-Петербург,Магазин,Новый,Карта,P009,Смартфоны Honor Model 09,Смартфоны,Honor,Weekend,0.0709,1,121664.64,81790.21,0,121664.64,8626.02,113038.62,113038.62,81790.21,31248.41,0.27644010380421974,2025-06-01,6,2025
L007453,ORD004627,2025-10-26,C02352,Казань,Маркетплейс,Новый,СБП,P003,Смартфоны Xiaomi Model 03,Смартфоны,Xiaomi,Без акции,0.0262,1,81503.15,54087.8,0,81503.15,2135.38,79367.77,79367.77,54087.8,25279.97,0.31851680191905984,2025-10-01,10,2025
L007454,ORD000745,2025-09-15,C01921,Санкт-Петербург,Магазин,Регулярный,Наличные,P010,Смартфоны realme Model 10,Смартфоны,realme,Back-to-school,0.1067,2,39831.63,27608.44,0,79663.26,8500.07,71163.19,71163.19,55216.88,15946.31,0.22408087836696503,2025-09-01,9,2025
L007455,ORD000721,2025-05-26,C02383,Самара,Сайт,Регулярный,СБП,P012,Ноутбуки Lenovo Model 12,Ноутбуки,Lenovo,Без акции,0.0229,1,176312.02,139101.48,0,176312.02,4037.55,172274.47,172274.47,139101.48,33172.99,0.19255896610150863,2025-05-01,5,2025
L007456,ORD001313,2025-11-10,C02176,Москва,Магазин,VIP,Рассрочка,P013,Ноутбуки ASUS Model 13,Ноутбуки,ASUS,Без акции,0.0235,1,82114.3,49554.36,0,82114.3,1929.69,80184.61,80184.61,49554.36,30630.25,0.3819966504933207,2025-11-01,11,2025
L007457,ORD003116,2025-07-24,C00121,Москва,Магазин,Регулярный,Карта,P001,Смартфоны Apple Model 01,Смартфоны,Apple,Без акции,0.0803,2,71788.08,47533.64,0,143576.16,11529.17,132046.99,132046.99,95067.28,36979.71,0.2800496484866784,2025-07-01,7,2025
L007458,ORD002974,2025-04-01,C01056,Екатеринбург,Сайт,Регулярный,СБП,P042,Аудио JBL Model 42,Аудио,JBL,Weekend,0.0544,1,68281.67,52115.86,0,68281.67,3714.52,64567.15,64567.15,52115.86,12451.29,0.19284245473457182,2025-04-01,4,2025
L007459,ORD002212,2025-12-22,C02189,Новосибирск,Сайт,Новый,Карта,P020,Телевизоры LG Model 20,Телевизоры,LG,Новый год,0.172,1,61473.87,49944.65,0,61473.87,10573.51,50900.36,50900.36,49944.65,955.71,0.018776179149535763,2025-12-01,12,2025
L007460,ORD003146,2025-02-21,C01874,Москва,Магазин,Регулярный,Карта,P005,Смартфоны realme Model 05,Смартфоны,realme,Без акции,0.0554,1,45761.85,31856.07,0,45761.85,2535.21,43226.64,43226.64,31856.07,11370.57,0.2630454873825572,2025-02-01,2,2025
L007461,ORD000631,2025-10-25,C01377,Новосибирск,Магазин,Новый,Карта,P049,Аксессуары Apple Model 49,Аксессуары,Apple,Weekend,0.1095,1,628.48,490.34,0,628.48,68.82,559.66,559.66,490.34,69.32,0.123863169847828,2025-10-01,10,2025
L007462,ORD000456,2025-09-03,C02310,Москва,Сайт,Новый,Карта,P032,Бытовая техника Bosch Model 32,Бытовая техника,Bosch,Без акции,0.0244,1,57762.24,43293.14,0,57762.24,1409.4,56352.84,56352.84,43293.14,13059.7,0.23174876425978996,2025-09-01,9,2025
L007463,ORD001186,2025-11-25,C00789,Казань,Сайт,Регулярный,Рассрочка,P018,Ноутбуки ASUS Model 18,Ноутбуки,ASUS,Black Friday,0.2092,1,43379.49,34727.45,0,43379.49,9074.99,34304.5,34304.5,34727.45,-422.95,-0.012329265824254651,2025-11-01,11,2025
L007464,ORD002871,2025-01-24,C02287,Санкт-Петербург,Сайт,Новый,Рассрочка,P013,Ноутбуки ASUS Model 13,Ноутбуки,ASUS,Без акции,0.0296,1,81893.01,51524.66,0,81893.01,2424.03,79468.98,79468.98,51524.66,27944.32,0.3516380604441057,2025-01-01,1,2025
L007465,ORD000459,2025-05-05,C01610,Москва,Сайт,Регулярный,Рассрочка,P040,Аудио Xiaomi Model 40,Аудио,Xiaomi,Без акции,0.0411,1,23737.83,14804.98,0,23737.83,975.62,22762.21,22762.21,14804.98,7957.23,0.34958059298861566,2025-05-01,5,2025
L007466,ORD005952,2025-02-15,C00398,Москва,Магазин,VIP,Карта,P020,Телевизоры LG Model 20,Телевизоры,LG,Без акции,0.0814,1,64934.74,48833.96,1,64934.74,5285.69,59649.05,0.0,0.0,0.0,,2025-02-01,2,2025
L007467,ORD001329,2025-04-29,C01856,Новосибирск,Сайт,Регулярный,Карта,P048,Аксессуары Samsung Model 48,Аксессуары,Samsung,Без акции,0.0866,1,1713.37,1270.77,0,1713.37,148.38,1564.99,1564.99,1270.77,294.22,0.1880023209675406,2025-04-01,4,2025
L007468,ORD003454,2025-11-05,C00082,Москва,Сайт,Регулярный,Рассрочка,P024,Телевизоры Samsung Model 24,Телевизоры,Samsung,Без акции,0.0416,2,22010.08,15342.49,0,44020.16,1831.24,42188.92,42188.92,30684.98,11503.94,0.27267683025596157,2025-11-01,11,2025
L007469,ORD001351,2025-09-25,C00262,Екатеринбург,Сайт,Регулярный,СБП,P039,Аудио Marshall Model 39,Аудио,Marshall,Без акции,0.0272,1,33905.67,24981.71,0,33905.67,922.23,32983.44,32983.44,24981.71,8001.73,0.24259830996206766,2025-09-01,9,2025
L007470,ORD002919,2025-07-19,C00057,Казань,Маркетплейс,Регулярный,СБП,P046,Аксессуары Xiaomi Model 46,Аксессуары,Xiaomi,Без акции,0.0239,1,501.39,412.99,0,501.39,11.98,489.41,489.41,412.99,76.42,0.15614164388188823,2025-07-01,7,2025
L007471,ORD002179,2025-08-08,C01949,Санкт-Петербург,Маркетплейс,Новый,Карта,P029,Бытовая техника LG Model 29,Бытовая техника,LG,Без акции,0.0604,1,93907.94,69371.32,1,93907.94,5672.04,88235.9,0.0,0.0,0.0,,2025-08-01,8,2025
L007472,ORD001260,2025-08-24,C02230,Москва,Сайт,Регулярный,СБП,P004,Смартфоны Honor Model 04,Смартфоны,Honor,Без акции,0.0694,2,20490.29,15381.53,0,40980.58,2844.05,38136.53,38136.53,30763.06,7373.47,0.193343971866623,2025-08-01,8,2025
L007473,ORD001418,2025-08-23,C01896,Казань,Сайт,Новый,Рассрочка,P022,Телевизоры TCL Model 22,Телевизоры,TCL,Без акции,0.024,1,43410.82,31288.62,0,43410.82,1041.86,42368.96,42368.96,31288.62,11080.34,0.2615202317053221,2025-08-01,8,2025
L007474,ORD005376,2025-12-19,C01258,Москва,Маркетплейс,Новый,Карта,P044,Аудио Marshall Model 44,Аудио,Marshall,Новый год,0.1689,3,42541.4,32977.17,1,127624.2,21555.73,106068.47,0.0,0.0,0.0,,2025-12-01,12,2025
L007475,ORD003812,2025-07-21,C01253,Екатеринбург,Сайт,Регулярный,Рассрочка,P045,Аксессуары Logitech Model 45,Аксессуары,Logitech,Без акции,0.0102,1,3319.62,2474.42,0,3319.62,33.86,3285.76,3285.76,2474.42,811.34,0.24692610130345385,2025-07-01,7,2025
L007476,ORD002490,2025-10-03,C00694,Москва,Магазин,Регулярный,СБП,P011,Ноутбуки Apple Model 11,Ноутбуки,Apple,Без акции,0.0408,1,116522.34,81949.56,0,116522.34,4754.11,111768.23,111768.23,81949.56,29818.67,0.26679020434263995,2025-10-01,10,2025
L007477,ORD001852,2025-06-10,C01485,Москва,Магазин,Регулярный,СБП,P015,Ноутбуки HP Model 15,Ноутбуки,HP,Без акции,0.056,1,144146.98,119566.37,0,144146.98,8072.23,136074.75,136074.75,119566.37,16508.38,0.1213184608221604,2025-06-01,6,2025
L007478,ORD001218,2025-02-02,C00547,Санкт-Петербург,Магазин,Новый,Карта,P011,Ноутбуки Apple Model 11,Ноутбуки,Apple,Без акции,0.0482,1,112483.22,84700.8,0,112483.22,5421.69,107061.53,107061.53,84700.8,22360.73,0.20885867264801689,2025-02-01,2,2025
L007479,ORD005963,2025-09-13,C00701,Санкт-Петербург,Сайт,Новый,Карта,P002,Смартфоны Samsung Model 02,Смартфоны,Samsung,Без акции,0.0296,1,96237.79,68743.35,0,96237.79,2848.64,93389.15,93389.15,68743.35,24645.8,0.26390432981038436,2025-09-01,9,2025
L007480,ORD002228,2025-07-12,C00240,Самара,Магазин,Регулярный,Рассрочка,P022,Телевизоры TCL Model 22,Телевизоры,TCL,Weekend,0.0387,1,45787.24,31421.78,0,45787.24,1771.97,44015.27,44015.27,31421.78,12593.49,0.2861164482536197,2025-07-01,7,2025
L007481,ORD002333,2025-09-15,C01962,Санкт-Петербург,Магазин,Регулярный,Карта,P036,Бытовая техника Haier Model 36,Бытовая техника,Haier,Без акции,0.0246,1,92660.27,79453.81,0,92660.27,2279.44,90380.83,90380.83,79453.81,10927.02,0.12089972704850231,2025-09-01,9,2025
L007482,ORD003116,2025-07-24,C00121,Москва,Магазин,Регулярный,Карта,P011,Ноутбуки Apple Model 11,Ноутбуки,Apple,Без акции,0.0368,1,116063.71,88104.03,0,116063.71,4271.14,111792.57,111792.57,88104.03,23688.54,0.21189723459681337,2025-07-01,7,2025
L007483,ORD002316,2025-05-05,C01754,Москва,Магазин,Регулярный,Наличные,P060,Игровая техника Sony Model 60,Игровая техника,Sony,Без акции,0.0517,1,7115.45,4336.14,0,7115.45,367.87,6747.58,6747.58,4336.14,2411.44,0.3573786147978105,2025-05-01,5,2025
L007484,ORD000914,2025-02-09,C01964,Санкт-Петербург,Сайт,Новый,Карта,P014,Ноутбуки Acer Model 14,Ноутбуки,Acer,Без акции,0.0671,1,71254.34,43279.29,0,71254.34,4781.17,66473.17,66473.17,43279.29,23193.88,0.3489209626227429,2025-02-01,2,2025
